data,ultimo,abertura,maxima,minima,variacao,acao,mes,ano
2023-08-03,19898.12,19924.8,20211.52,19863.93,-0.13,IBrX 50,ago,2023
2023-08-02,19924.46,20000.76,20001.02,19747.76,-0.38,IBrX 50,ago,2023
2023-08-01,20000.6,20140.12,20141.1,19817.01,-0.69,IBrX 50,ago,2023
2023-07-31,20139.82,19821.2,20173.21,19821.2,1.61,IBrX 50,jul,2023
2023-07-28,19821.09,19810.05,19910.65,19749.54,0.07,IBrX 50,jul,2023
2023-07-27,19807.76,20243.45,20247.29,19780.76,-2.15,IBrX 50,jul,2023
2023-07-26,20243.45,20170.96,20274.44,20041.41,0.36,IBrX 50,jul,2023
2023-07-25,20170.96,20046.64,20317.81,20046.64,0.62,IBrX 50,jul,2023
2023-07-24,20046.3,19837.14,20114.27,19832.98,1.06,IBrX 50,jul,2023
2023-07-21,19836.63,19486.3,19870.38,19486.3,1.8,IBrX 50,jul,2023
2023-07-20,19486.33,19387.11,19521.66,19383.51,0.52,IBrX 50,jul,2023
2023-07-19,19385.96,19412.24,19456.25,19235.46,-0.14,IBrX 50,jul,2023
2023-07-18,19412.24,19480.18,19570.36,19335.37,-0.35,IBrX 50,jul,2023
2023-07-17,19480.18,19403.49,19491.23,19202.51,0.4,IBrX 50,jul,2023
2023-07-14,19403.49,19662.44,19671.57,19375.04,-1.31,IBrX 50,jul,2023
2023-07-13,19661.51,19377.13,19725.77,19377.13,1.47,IBrX 50,jul,2023
2023-07-12,19376.76,19342.63,19621.01,19342.63,0.18,IBrX 50,jul,2023
2023-07-11,19342.34,19386.78,19386.78,19049.17,-0.23,IBrX 50,jul,2023
2023-07-10,19386.75,19551.04,19552.02,19367.78,-0.85,IBrX 50,jul,2023
2023-07-07,19552.11,19323.83,19655.82,19323.83,1.18,IBrX 50,jul,2023
2023-07-06,19323.6,19672.8,19673.06,19269.85,-1.78,IBrX 50,jul,2023
2023-07-05,19673.02,19599.57,19781.33,19541.71,0.37,IBrX 50,jul,2023
2023-07-04,19600.36,19711.26,19711.26,19567.88,-0.56,IBrX 50,jul,2023
2023-07-03,19711.35,19422.42,19737.0,19422.42,1.49,IBrX 50,jul,2023
2023-06-30,19421.51,19508.83,19674.09,19421.51,-0.44,IBrX 50,jun,2023
2023-06-29,19507.95,19247.46,19545.23,19246.63,1.35,IBrX 50,jun,2023
2023-06-28,19247.46,19402.87,19456.47,19227.29,-0.8,IBrX 50,jun,2023
2023-06-27,19402.63,19505.24,19663.99,19245.75,-0.53,IBrX 50,jun,2023
2023-06-26,19505.1,19600.29,19632.36,19380.75,-0.49,IBrX 50,jun,2023
2023-06-23,19601.94,19643.73,19670.05,19478.65,-0.19,IBrX 50,jun,2023
2023-06-22,19639.23,19869.96,19869.96,19486.63,-1.16,IBrX 50,jun,2023
2023-06-21,19870.03,19731.34,19887.54,19686.83,0.7,IBrX 50,jun,2023
2023-06-20,19731.21,19800.27,19800.75,19533.45,-0.35,IBrX 50,jun,2023
2023-06-19,19800.27,19620.07,19817.52,19583.46,0.92,IBrX 50,jun,2023
2023-06-16,19620.37,19681.8,19746.12,19564.73,-0.32,IBrX 50,jun,2023
2023-06-15,19684.1,19671.28,19780.14,19597.06,0.06,IBrX 50,jun,2023
2023-06-14,19671.92,19292.76,19676.35,19292.55,1.98,IBrX 50,jun,2023
2023-06-13,19290.75,19362.21,19465.11,19221.06,-0.36,IBrX 50,jun,2023
2023-06-12,19361.12,19311.29,19422.03,19243.21,0.26,IBrX 50,jun,2023
2023-06-09,19310.68,19054.08,19406.81,19054.08,1.35,IBrX 50,jun,2023
2023-06-07,19053.95,18890.94,19116.38,18890.94,0.87,IBrX 50,jun,2023
2023-06-06,18889.36,18598.87,18915.99,18598.87,1.58,IBrX 50,jun,2023
2023-06-05,18595.9,18575.09,18669.94,18439.76,0.12,IBrX 50,jun,2023
2023-06-02,18574.04,18230.98,18652.42,18230.98,1.89,IBrX 50,jun,2023
2023-06-01,18228.63,17855.51,18261.5,17854.68,2.09,IBrX 50,jun,2023
2023-05-31,17854.77,17956.6,17989.35,17817.54,-0.56,IBrX 50,mai,2023
2023-05-30,17955.42,18194.72,18343.91,17882.21,-1.3,IBrX 50,mai,2023
2023-05-29,18192.76,18307.36,18351.56,18177.1,-0.61,IBrX 50,mai,2023
2023-05-26,18304.31,18150.02,18440.02,18142.95,0.87,IBrX 50,mai,2023
2023-05-25,18146.19,17954.43,18319.89,17954.43,1.08,IBrX 50,mai,2023
2023-05-24,17952.19,18139.32,18139.32,17911.67,-1.04,IBrX 50,mai,2023
2023-05-23,18141.16,18182.52,18362.94,18103.68,-0.23,IBrX 50,mai,2023
2023-05-22,18182.62,18288.55,18429.4,18175.22,-0.58,IBrX 50,mai,2023
2023-05-19,18288.55,18196.44,18360.93,18142.88,0.52,IBrX 50,mai,2023
2023-05-18,18194.59,18097.28,18212.42,17980.44,0.54,IBrX 50,mai,2023
2023-05-17,18097.43,17890.47,18150.91,17890.47,1.18,IBrX 50,mai,2023
2023-05-16,17886.8,18015.63,18214.68,17869.3,-0.71,IBrX 50,mai,2023
2023-05-15,18015.56,17921.86,18056.18,17912.2,0.53,IBrX 50,mai,2023
2023-05-12,17920.91,17866.77,17986.13,17753.1,0.29,IBrX 50,mai,2023
2023-05-11,17868.59,17745.5,17940.31,17563.1,0.7,IBrX 50,mai,2023
2023-05-10,17745.0,17718.56,17793.8,17608.15,0.15,IBrX 50,mai,2023
2023-05-09,17718.56,17533.44,17818.77,17455.54,1.04,IBrX 50,mai,2023
2023-05-08,17536.1,17388.89,17653.83,17388.89,0.86,IBrX 50,mai,2023
2023-05-05,17386.6,16898.58,17408.83,16898.58,2.9,IBrX 50,mai,2023
2023-05-04,16896.79,16869.74,17107.02,16720.07,0.16,IBrX 50,mai,2023
2023-05-03,16869.59,16898.94,16965.84,16820.73,-0.17,IBrX 50,mai,2023
2023-05-02,16898.94,17346.86,17353.33,16847.44,-2.59,IBrX 50,mai,2023
2023-04-28,17348.12,17111.12,17357.7,17024.91,1.39,IBrX 50,abr,2023
2023-04-27,17109.89,17005.23,17165.32,16939.43,0.62,IBrX 50,abr,2023
2023-04-26,17005.23,17153.38,17235.04,17002.73,-0.86,IBrX 50,abr,2023
2023-04-25,17153.32,17296.12,17296.26,17058.82,-0.83,IBrX 50,abr,2023
2023-04-24,17296.19,17396.22,17446.16,17189.35,-0.58,IBrX 50,abr,2023
2023-04-20,17396.22,17352.41,17461.25,17208.39,0.28,IBrX 50,abr,2023
2023-04-19,17348.21,17742.72,17742.72,17285.78,-2.24,IBrX 50,abr,2023
2023-04-18,17745.63,17693.05,17794.45,17551.58,0.3,IBrX 50,abr,2023
2023-04-17,17691.81,17742.41,17856.51,17629.69,-0.29,IBrX 50,abr,2023
2023-04-14,17742.41,17775.39,17809.86,17522.86,-0.19,IBrX 50,abr,2023
2023-04-13,17775.89,17884.34,17888.28,17731.72,-0.61,IBrX 50,abr,2023
2023-04-12,17884.24,17800.16,18113.04,17798.38,0.48,IBrX 50,abr,2023
2023-04-11,17799.41,17037.21,17843.06,17037.21,4.48,IBrX 50,abr,2023
2023-04-10,17036.11,16843.62,17085.85,16841.48,1.14,IBrX 50,abr,2023
2023-04-06,16843.95,16890.32,17004.03,16791.6,-0.28,IBrX 50,abr,2023
2023-04-05,16890.57,17048.1,17055.26,16709.47,-0.92,IBrX 50,abr,2023
2023-04-04,17048.15,17031.82,17265.01,17031.82,0.1,IBrX 50,abr,2023
2023-04-03,17031.0,17067.67,17079.63,16883.01,-0.22,IBrX 50,abr,2023
2023-03-31,17067.78,17395.73,17443.36,17007.71,-1.88,IBrX 50,mar,2023
2023-03-30,17395.52,17096.06,17451.55,17096.06,1.84,IBrX 50,mar,2023
2023-03-29,17081.55,16957.44,17149.41,16831.52,0.73,IBrX 50,mar,2023
2023-03-28,16957.48,16703.86,17022.31,16693.25,1.51,IBrX 50,mar,2023
2023-03-27,16704.74,16562.05,16772.69,16562.05,0.87,IBrX 50,mar,2023
2023-03-24,16561.36,16444.44,16628.58,16380.12,0.71,IBrX 50,mar,2023
2023-03-23,16444.16,16843.45,16992.8,16292.17,-2.36,IBrX 50,mar,2023
2023-03-22,16842.32,16986.2,17115.61,16828.38,-0.85,IBrX 50,mar,2023
2023-03-21,16987.11,16977.38,17103.7,16963.62,0.06,IBrX 50,mar,2023
2023-03-20,16976.8,17130.79,17191.08,16934.58,-0.9,IBrX 50,mar,2023
2023-03-17,17130.79,17341.8,17341.8,17082.94,-1.22,IBrX 50,mar,2023
2023-03-16,17342.24,17200.33,17419.0,17169.33,0.83,IBrX 50,mar,2023
2023-03-15,17199.02,17292.47,17292.67,16885.07,-0.55,IBrX 50,mar,2023
2023-03-14,17293.64,17320.72,17485.99,17214.98,-0.16,IBrX 50,mar,2023
2023-03-13,17321.1,17408.77,17460.91,17183.0,-0.51,IBrX 50,mar,2023
2023-03-10,17410.62,17644.6,17644.77,17342.76,-1.33,IBrX 50,mar,2023
2023-03-09,17644.67,17909.83,17935.59,17641.42,-1.48,IBrX 50,mar,2023
2023-03-08,17909.91,17539.85,17951.33,17539.85,2.11,IBrX 50,mar,2023
2023-03-07,17539.85,17647.66,17722.83,17421.96,-0.61,IBrX 50,mar,2023
2023-03-06,17647.37,17563.13,17736.57,17417.24,0.48,IBrX 50,mar,2023
2023-03-03,17563.37,17461.56,17651.56,17461.56,0.58,IBrX 50,mar,2023
2023-03-02,17461.56,17647.88,17722.49,17460.32,-1.07,IBrX 50,mar,2023
2023-03-01,17649.66,17687.78,17817.73,17431.54,-0.21,IBrX 50,mar,2023
2023-02-28,17687.56,17814.31,17996.13,17687.56,-0.72,IBrX 50,fev,2023
2023-02-27,17815.26,17830.0,17931.52,17731.64,-0.07,IBrX 50,fev,2023
2023-02-24,17828.41,18146.69,18147.36,17760.12,-1.76,IBrX 50,fev,2023
2023-02-23,18148.7,18067.5,18326.88,17989.74,0.45,IBrX 50,fev,2023
2023-02-22,18067.5,18403.49,18403.5,18000.2,-1.83,IBrX 50,fev,2023
2023-02-17,18403.54,18562.08,18562.08,18392.31,-0.86,IBrX 50,fev,2023
2023-02-16,18562.46,18504.09,18642.92,18318.3,0.31,IBrX 50,fev,2023
2023-02-15,18504.49,18206.34,18600.35,18112.73,1.64,IBrX 50,fev,2023
2023-02-14,18206.34,18354.01,18480.39,18158.75,-0.8,IBrX 50,fev,2023
2023-02-13,18353.64,18231.85,18415.98,18112.4,0.66,IBrX 50,fev,2023
2023-02-10,18232.6,18235.42,18332.31,18149.81,-0.02,IBrX 50,fev,2023
2023-02-09,18236.6,18522.86,18553.19,18193.66,-1.54,IBrX 50,fev,2023
2023-02-08,18522.77,18172.26,18558.41,18172.26,1.94,IBrX 50,fev,2023
2023-02-07,18170.7,18301.19,18344.6,18061.97,-0.71,IBrX 50,fev,2023
2023-02-06,18300.25,18277.86,18302.74,18069.97,0.12,IBrX 50,fev,2023
2023-02-03,18278.92,18513.11,18617.33,18221.4,-1.26,IBrX 50,fev,2023
2023-02-02,18513.11,18893.29,19008.22,18449.04,-2.02,IBrX 50,fev,2023
2023-02-01,18893.89,19130.21,19141.09,18647.09,-1.24,IBrX 50,fev,2023
2023-01-31,19130.38,18970.75,19178.2,18934.46,0.84,IBrX 50,jan,2023
2023-01-30,18970.75,18986.55,19087.24,18891.2,-0.08,IBrX 50,jan,2023
2023-01-27,18986.05,19327.74,19330.26,18940.61,-1.77,IBrX 50,jan,2023
2023-01-26,19327.62,19329.4,19418.19,19217.07,-0.01,IBrX 50,jan,2023
2023-01-25,19329.19,19112.31,19356.03,18925.92,1.13,IBrX 50,jan,2023
2023-01-24,19112.33,18904.47,19112.33,18873.54,1.11,IBrX 50,jan,2023
2023-01-23,18902.88,18942.23,19124.17,18870.41,-0.21,IBrX 50,jan,2023
2023-01-20,18942.23,19064.96,19093.06,18873.43,-0.65,IBrX 50,jan,2023
2023-01-19,19066.54,18937.89,19112.11,18802.73,0.67,IBrX 50,jan,2023
2023-01-18,18939.52,18816.58,19120.67,18816.58,0.66,IBrX 50,jan,2023
2023-01-17,18815.21,18442.61,18838.27,18442.61,2.02,IBrX 50,jan,2023
2023-01-16,18442.41,18744.2,18744.2,18355.54,-1.62,IBrX 50,jan,2023
2023-01-13,18745.68,18877.02,18877.02,18656.58,-0.7,IBrX 50,jan,2023
2023-01-12,18877.86,18982.68,19072.61,18732.98,-0.55,IBrX 50,jan,2023
2023-01-11,18982.68,18726.13,18983.93,18717.9,1.37,IBrX 50,jan,2023
2023-01-10,18726.38,18460.69,18790.34,18361.84,1.44,IBrX 50,jan,2023
2023-01-09,18460.69,18424.48,18588.18,18288.88,0.19,IBrX 50,jan,2023
2023-01-06,18425.59,18214.05,18502.58,18214.05,1.19,IBrX 50,jan,2023
2023-01-05,18209.4,17802.09,18239.61,17801.34,2.29,IBrX 50,jan,2023
2023-01-04,17800.98,17627.95,17851.57,17559.66,0.98,IBrX 50,jan,2023
2023-01-03,17627.7,17978.44,18032.73,17575.65,-1.95,IBrX 50,jan,2023
2023-01-02,17978.29,18504.38,18504.43,17908.4,-2.84,IBrX 50,jan,2023
2022-12-29,18504.38,18598.92,18750.63,18485.5,-0.5,IBrX 50,dez,2022
2022-12-28,18597.86,18349.55,18650.29,18349.55,1.36,IBrX 50,dez,2022
2022-12-27,18347.44,18366.71,18467.83,18147.2,-0.1,IBrX 50,dez,2022
2022-12-26,18366.41,18503.78,18523.93,18295.02,-0.74,IBrX 50,dez,2022
2022-12-23,18503.94,18123.92,18540.43,18123.92,2.1,IBrX 50,dez,2022
2022-12-22,18123.2,18113.13,18264.37,17949.34,0.06,IBrX 50,dez,2022
2022-12-21,18112.53,18002.51,18212.47,17887.93,0.61,IBrX 50,dez,2022
2022-12-20,18002.17,17656.2,18154.18,17644.49,1.96,IBrX 50,dez,2022
2022-12-19,17656.29,17342.63,17718.89,17319.42,1.81,IBrX 50,dez,2022
2022-12-16,17341.84,17486.25,17533.35,17217.57,-0.83,IBrX 50,dez,2022
2022-12-15,17486.34,17476.26,17784.48,17356.15,0.04,IBrX 50,dez,2022
2022-12-14,17478.65,17503.77,17605.84,17159.96,-0.15,IBrX 50,dez,2022
2022-12-13,17504.45,17793.36,18017.47,17481.96,-1.62,IBrX 50,dez,2022
2022-12-12,17793.02,18169.79,18169.79,17523.03,-2.07,IBrX 50,dez,2022
2022-12-09,18170.04,18110.9,18347.0,18103.28,0.33,IBrX 50,dez,2022
2022-12-08,18110.68,18399.38,18460.85,18056.96,-1.57,IBrX 50,dez,2022
2022-12-07,18399.63,18626.3,18630.42,18335.42,-1.23,IBrX 50,dez,2022
2022-12-06,18627.94,18481.67,18722.19,18468.75,0.79,IBrX 50,dez,2022
2022-12-05,18481.36,18877.19,18924.59,18459.52,-2.1,IBrX 50,dez,2022
2022-12-02,18877.55,18720.45,19196.83,18538.34,0.86,IBrX 50,dez,2022
2022-12-01,18716.0,18988.86,18990.84,18651.21,-1.44,IBrX 50,dez,2022
2022-11-30,18988.86,18695.03,18988.86,18600.0,1.57,IBrX 50,nov,2022
2022-11-29,18695.11,18307.48,18913.5,18307.34,2.12,IBrX 50,nov,2022
2022-11-28,18307.23,18317.64,18422.14,18204.1,-0.06,IBrX 50,nov,2022
2022-11-25,18317.59,18788.11,18831.15,18247.92,-2.55,IBrX 50,nov,2022
2022-11-24,18796.03,18299.93,18940.03,18299.51,2.71,IBrX 50,nov,2022
2022-11-23,18299.51,18307.83,18367.58,18138.44,-0.05,IBrX 50,nov,2022
2022-11-22,18308.57,18420.35,18488.5,18100.81,-0.61,IBrX 50,nov,2022
2022-11-21,18420.27,18332.62,18514.64,18106.95,0.48,IBrX 50,nov,2022
2022-11-18,18333.0,18491.91,18783.65,18264.31,-0.84,IBrX 50,nov,2022
2022-11-17,18488.97,18557.15,18557.15,18075.34,-0.37,IBrX 50,nov,2022
2022-11-16,18557.15,19023.92,19084.75,18438.74,-2.45,IBrX 50,nov,2022
2022-11-14,19024.0,18849.75,19222.2,18799.49,0.92,IBrX 50,nov,2022
2022-11-11,18849.75,18418.29,18986.47,18371.42,2.34,IBrX 50,nov,2022
2022-11-10,18418.29,19028.27,19028.27,18209.6,-3.21,IBrX 50,nov,2022
2022-11-09,19029.47,19460.79,19462.3,18948.59,-2.23,IBrX 50,nov,2022
2022-11-08,19462.97,19314.26,19615.02,19217.57,0.77,IBrX 50,nov,2022
2022-11-07,19314.14,19786.08,19789.6,19293.86,-2.39,IBrX 50,nov,2022
2022-11-04,19786.08,19570.06,20126.11,19569.59,1.11,IBrX 50,nov,2022
2022-11-03,19568.43,19559.91,19651.13,19153.4,0.03,IBrX 50,nov,2022
2022-11-01,19562.57,19414.07,19788.15,19340.99,0.76,IBrX 50,nov,2022
2022-10-31,19414.82,19237.97,19588.61,18783.3,0.91,IBrX 50,out,2022
2022-10-28,19240.69,19289.32,19289.32,19042.2,-0.26,IBrX 50,out,2022
2022-10-27,19290.2,19027.99,19560.03,19026.66,1.39,IBrX 50,out,2022
2022-10-26,19025.93,19315.81,19315.81,18995.48,-1.5,IBrX 50,out,2022
2022-10-25,19315.81,19538.1,19591.84,19314.13,-1.13,IBrX 50,out,2022
2022-10-24,19537.53,20293.87,20293.87,19507.83,-3.73,IBrX 50,out,2022
2022-10-21,20294.75,19799.04,20435.33,19738.64,2.5,IBrX 50,out,2022
2022-10-20,19800.52,19620.62,19829.63,19620.62,0.92,IBrX 50,out,2022
2022-10-19,19619.82,19506.24,19652.31,19422.84,0.58,IBrX 50,out,2022
2022-10-18,19506.0,19145.59,19515.92,19145.59,1.89,IBrX 50,out,2022
2022-10-17,19143.6,18880.0,19277.78,18874.88,1.43,IBrX 50,out,2022
2022-10-14,18873.42,19263.83,19335.93,18799.21,-2.03,IBrX 50,out,2022
2022-10-13,19263.72,19314.33,19449.29,18948.78,-0.27,IBrX 50,out,2022
2022-10-11,19316.14,19505.13,19505.13,19228.35,-0.98,IBrX 50,out,2022
2022-10-10,19507.59,19609.37,19685.79,19391.89,-0.53,IBrX 50,out,2022
2022-10-07,19611.47,19798.53,19890.24,19530.39,-0.95,IBrX 50,out,2022
2022-10-06,19799.17,19715.2,19925.98,19715.2,0.43,IBrX 50,out,2022
2022-10-05,19715.2,19507.35,19767.82,19463.38,1.07,IBrX 50,out,2022
2022-10-04,19507.21,19469.21,19835.55,19443.67,0.21,IBrX 50,out,2022
2022-10-03,19466.73,18435.36,19466.73,18435.36,5.6,IBrX 50,out,2022
2022-09-30,18434.04,18014.55,18526.1,17952.27,2.32,IBrX 50,set,2022
2022-09-29,18016.0,18138.01,18138.01,17779.7,-0.68,IBrX 50,set,2022
2022-09-28,18138.84,18142.33,18228.04,18057.03,-0.02,IBrX 50,set,2022
2022-09-27,18142.11,18232.49,18415.51,18090.74,-0.49,IBrX 50,set,2022
2022-09-26,18231.02,18640.98,18640.98,18218.93,-2.21,IBrX 50,set,2022
2022-09-23,18642.89,19075.87,19075.87,18483.28,-2.27,IBrX 50,set,2022
2022-09-22,19075.87,18734.47,19133.46,18712.73,1.86,IBrX 50,set,2022
2022-09-21,18726.71,18832.54,18956.62,18642.01,-0.56,IBrX 50,set,2022
2022-09-20,18832.54,18719.6,18839.76,18642.65,0.6,IBrX 50,set,2022
2022-09-19,18719.6,18295.44,18746.68,18152.62,2.32,IBrX 50,set,2022
2022-09-16,18295.01,18403.6,18403.6,18157.47,-0.59,IBrX 50,set,2022
2022-09-15,18403.85,18486.58,18594.32,18332.3,-0.45,IBrX 50,set,2022
2022-09-14,18487.04,18518.11,18666.97,18410.53,-0.17,IBrX 50,set,2022
2022-09-13,18517.94,18955.42,18955.92,18473.94,-2.32,IBrX 50,set,2022
2022-09-12,18957.04,18759.61,19089.55,18759.1,1.06,IBrX 50,set,2022
2022-09-09,18758.3,18349.48,18806.34,18349.48,2.23,IBrX 50,set,2022
2022-09-08,18349.48,18341.84,18513.54,18137.63,0.05,IBrX 50,set,2022
2022-09-06,18340.55,18770.52,18770.52,18265.4,-2.29,IBrX 50,set,2022
2022-09-05,18770.22,18542.13,18858.75,18542.13,1.24,IBrX 50,set,2022
2022-09-02,18540.68,18484.38,18807.16,18484.38,0.31,IBrX 50,set,2022
2022-09-01,18484.11,18347.78,18484.11,18089.46,0.75,IBrX 50,set,2022
2022-08-31,18345.64,18492.25,18649.68,18345.64,-0.79,IBrX 50,ago,2022
2022-08-30,18491.97,18861.36,18916.61,18428.75,-1.96,IBrX 50,ago,2022
2022-08-29,18861.36,18878.86,19013.3,18763.44,-0.09,IBrX 50,ago,2022
2022-08-26,18879.14,19090.35,19201.98,18821.01,-1.1,IBrX 50,ago,2022
2022-08-25,19089.64,18962.03,19192.93,18935.17,0.67,IBrX 50,ago,2022
2022-08-24,18962.03,19001.74,19165.2,18931.12,-0.21,IBrX 50,ago,2022
2022-08-23,19001.86,18522.97,19017.61,18522.97,2.59,IBrX 50,ago,2022
2022-08-22,18522.97,18686.02,18686.02,18395.81,-0.88,IBrX 50,ago,2022
2022-08-19,18687.81,19104.57,19104.57,18622.12,-2.19,IBrX 50,ago,2022
2022-08-18,19105.85,19075.79,19205.32,19025.43,0.16,IBrX 50,ago,2022
2022-08-17,19075.39,19079.82,19152.63,18885.47,-0.03,IBrX 50,ago,2022
2022-08-16,19080.75,18955.98,19106.21,18931.58,0.66,IBrX 50,ago,2022
2022-08-15,18955.99,18924.13,18992.28,18593.66,0.16,IBrX 50,ago,2022
2022-08-12,18926.18,18362.17,18926.18,18362.17,3.07,IBrX 50,ago,2022
2022-08-11,18361.67,18400.23,18595.68,18349.49,-0.21,IBrX 50,ago,2022
2022-08-10,18400.14,18163.37,18407.84,18163.3,1.31,IBrX 50,ago,2022
2022-08-09,18162.11,18089.11,18248.68,18011.88,0.41,IBrX 50,ago,2022
2022-08-08,18088.64,17736.58,18103.04,17736.12,2.0,IBrX 50,ago,2022
2022-08-05,17733.22,17611.97,17860.01,17565.76,0.69,IBrX 50,ago,2022
2022-08-04,17611.75,17299.36,17664.67,17299.36,1.81,IBrX 50,ago,2022
2022-08-03,17298.32,17297.06,17349.0,17173.31,0.01,IBrX 50,ago,2022
2022-08-02,17296.28,17072.68,17340.53,16978.04,1.31,IBrX 50,ago,2022
2022-08-01,17072.5,17253.54,17257.95,16994.17,-1.05,IBrX 50,ago,2022
2022-07-29,17253.54,17145.76,17399.81,17125.22,0.63,IBrX 50,jul,2022
2022-07-28,17145.19,16947.22,17161.56,16888.88,1.17,IBrX 50,jul,2022
2022-07-27,16947.45,16701.05,16955.45,16700.77,1.48,IBrX 50,jul,2022
2022-07-26,16700.8,16759.03,16856.97,16623.82,-0.35,IBrX 50,jul,2022
2022-07-25,16759.03,16494.11,16790.35,16493.78,1.61,IBrX 50,jul,2022
2022-07-22,16493.84,16497.89,16640.54,16404.2,-0.03,IBrX 50,jul,2022
2022-07-21,16497.97,16352.55,16505.51,16149.92,0.89,IBrX 50,jul,2022
2022-07-20,16352.82,16371.63,16371.63,16157.25,-0.12,IBrX 50,jul,2022
2022-07-19,16372.53,16143.58,16385.56,16143.58,1.42,IBrX 50,jul,2022
2022-07-18,16142.66,16049.52,16355.76,16049.52,0.59,IBrX 50,jul,2022
2022-07-15,16048.74,15967.64,16107.7,15834.48,0.51,IBrX 50,jul,2022
2022-07-14,15967.66,16348.67,16348.67,15859.02,-2.33,IBrX 50,jul,2022
2022-07-13,16349.25,16396.81,16525.56,16264.62,-0.31,IBrX 50,jul,2022
2022-07-12,16399.81,16391.45,16466.56,16207.43,0.05,IBrX 50,jul,2022
2022-07-11,16391.33,16755.46,16755.76,16328.49,-2.18,IBrX 50,jul,2022
2022-07-08,16756.75,16863.85,17011.43,16703.9,-0.63,IBrX 50,jul,2022
2022-07-07,16863.5,16506.72,16986.47,16506.72,2.16,IBrX 50,jul,2022
2022-07-06,16506.62,16452.62,16590.56,16284.02,0.31,IBrX 50,jul,2022
2022-07-05,16455.75,16526.52,16526.52,16144.59,-0.44,IBrX 50,jul,2022
2022-07-04,16527.75,16543.42,16633.12,16428.44,-0.11,IBrX 50,jul,2022
2022-07-01,16545.19,16504.05,16611.13,16238.54,0.25,IBrX 50,jul,2022
2022-06-30,16503.89,16719.66,16719.66,16376.34,-1.3,IBrX 50,jun,2022
2022-06-29,16720.57,16871.41,17010.39,16651.51,-0.9,IBrX 50,jun,2022
2022-06-28,16871.96,16874.67,17142.72,16765.35,-0.01,IBrX 50,jun,2022
2022-06-27,16874.28,16469.88,16943.55,16469.88,2.46,IBrX 50,jun,2022
2022-06-24,16469.51,16330.02,16563.81,16330.02,0.86,IBrX 50,jun,2022
2022-06-23,16329.83,16605.67,16748.74,16275.57,-1.66,IBrX 50,jun,2022
2022-06-22,16605.56,16635.97,16746.61,16327.61,-0.2,IBrX 50,jun,2022
2022-06-21,16638.59,16671.2,16895.57,16560.56,-0.19,IBrX 50,jun,2022
2022-06-20,16670.98,16677.13,16788.89,16395.73,-0.04,IBrX 50,jun,2022
2022-06-17,16677.07,17269.0,17269.45,16441.5,-3.44,IBrX 50,jun,2022
2022-06-15,17271.23,17206.76,17513.1,17161.88,0.39,IBrX 50,jun,2022
2022-06-14,17203.91,17284.75,17414.66,17080.58,-0.47,IBrX 50,jun,2022
2022-06-13,17284.75,17774.85,17774.85,17109.76,-2.77,IBrX 50,jun,2022
2022-06-10,17776.47,18029.61,18030.32,17619.74,-1.42,IBrX 50,jun,2022
2022-06-09,18032.12,18289.34,18289.34,18032.12,-1.41,IBrX 50,jun,2022
2022-06-08,18289.21,18618.46,18620.76,18231.59,-1.77,IBrX 50,jun,2022
2022-06-07,18619.25,18580.75,18681.4,18480.29,0.2,IBrX 50,jun,2022
2022-06-06,18581.47,18702.84,18859.07,18551.65,-0.65,IBrX 50,jun,2022
2022-06-03,18702.25,18905.03,18905.03,18668.09,-1.08,IBrX 50,jun,2022
2022-06-02,18905.69,18728.35,18962.72,18725.13,0.95,IBrX 50,jun,2022
2022-06-01,18727.75,18683.82,18818.42,18613.45,0.24,IBrX 50,jun,2022
2022-05-31,18683.82,18641.58,18781.93,18562.71,0.24,IBrX 50,mai,2022
2022-05-30,18639.55,18774.04,18914.53,18558.55,-0.71,IBrX 50,mai,2022
2022-05-27,18772.22,18747.3,18861.72,18705.84,0.13,IBrX 50,mai,2022
2022-05-26,18747.3,18524.02,18784.4,18472.89,1.2,IBrX 50,mai,2022
2022-05-25,18524.5,18523.47,18600.86,18371.36,0.0,IBrX 50,mai,2022
2022-05-24,18523.82,18511.22,18527.29,18141.44,0.06,IBrX 50,mai,2022
2022-05-23,18512.3,18169.28,18570.88,18169.28,1.9,IBrX 50,mai,2022
2022-05-20,18167.05,17925.82,18226.89,17925.82,1.42,IBrX 50,mai,2022
2022-05-19,17912.88,17773.56,17984.32,17686.16,0.78,IBrX 50,mai,2022
2022-05-18,17773.37,18206.75,18237.26,17739.05,-2.38,IBrX 50,mai,2022
2022-05-17,18207.19,18157.92,18412.56,18120.17,0.27,IBrX 50,mai,2022
2022-05-16,18157.59,17920.11,18257.59,17907.41,1.33,IBrX 50,mai,2022
2022-05-13,17919.98,17741.44,18075.45,17741.44,1.05,IBrX 50,mai,2022
2022-05-12,17733.68,17541.54,17737.79,17362.31,1.09,IBrX 50,mai,2022
2022-05-11,17543.24,17230.91,17700.45,17222.11,1.81,IBrX 50,mai,2022
2022-05-10,17230.91,17278.8,17440.26,17109.02,-0.27,IBrX 50,mai,2022
2022-05-09,17276.92,17651.4,17651.4,17215.85,-2.15,IBrX 50,mai,2022
2022-05-06,17656.21,17658.64,17837.96,17421.57,-0.02,IBrX 50,mai,2022
2022-05-05,17659.2,18135.85,18135.99,17397.91,-2.63,IBrX 50,mai,2022
